,Total_Sales,Year,cleaned_name,curb_weight_lbs,speed_sec,horsepower_hp,width_in,msrp,pass_capacity,doors,wheelbase_in,height_in,tank_cap_gal,length_in,vol_cubft,mpg_comb,drivetrain,fuel,class,transmission
3502,5223.0,2018,fiat 500x,2967.0,7.04,180.0,70.7,23924.0,5.0,4.0,101.20000000000002,63.10000000000001,12.7,167.2,100.1,24.8,front wheel,gas,small station wagon,AT
3503,30938.0,2018,mazda 6,,7.78,184.0,72.4,21945.0,,,111.4,57.1,16.4,191.5,100.0,27.0,front wheel,gas,midsize,MT
3504,3762.0,2018,bmw 6,4465.9,6.32,315.0,74.6,92530.0,4.6,3.2,115.5,54.96,18.45,192.8,92.6,21.0,all wheel,gas,compact,AT
3505,12176.0,2018,volvo 60,,,,,,,,,,,,,,,,,
3506,8271.0,2018,bmw 7,4591.5,6.19,320.0,74.9,107314.28571428572,5.0,4.0,126.4,58.2,19.385714285714283,206.6,111.53846153846152,21.142857142857142,all wheel,gas,large,AT
3507,5276.0,2018,porsche 718,2987.0,4.09,365.0,70.9,69700.0,2.0,2.0,97.40000000000002,50.46666666666667,16.03333333333333,172.9,,22.33333333333333,rear wheel,gas,two seater,MT
3508,223.0,2018,bmw 8,,,,,,,,,,,,,,,,,
3509,4133.0,2018,toyota 86 fr s,,,,,,,,,,,,,,,,,
3510,9892.0,2018,volvo 90,,,,,,,,,,,,,,,,,
3511,9783.0,2018,porsche 911,3365.2272727272725,4.24,370.0,72.9,137536.36363636365,3.8181818181818175,2.0,96.5090909090909,50.845454545454544,17.799999999999994,177.1,,21.272727272727277,all wheel,gas,minicompact,MT
3512,18305.0,2018,audi a3,3355.8,6.98,292.0,70.7,34900.0,4.6,3.2,103.16,55.68,13.72,175.8,86.0,29.0,front wheel,gas,subcompact,DCT
3513,34311.0,2018,audi a4,3552.6666666666665,5.16,354.0,72.5,40080.0,5.0,4.0,111.0,56.20000000000002,15.300000000000004,186.8,91.0,28.33333333333333,all wheel,gas,compact,DCT
3514,25972.0,2018,audi a5,3696.0,5.82,252.0,72.7,45066.66666666666,4.0,2.0,108.83333333333331,54.133333333333326,15.3,184.0,81.0,27.0,all wheel,gas,subcompact,DCT
3515,10561.0,2018,audi a6,3973.5,4.84,450.0,73.8,53530.0,5.0,4.0,114.6,57.8,19.800000000000004,194.4,98.0,28.0,all wheel,gas,midsize,DCT
3516,3852.0,2018,audi a7,4244.0,5.71,340.0,75.2,69700.0,5.0,4.0,114.7,55.9,19.8,196.2,94.0,23.0,all wheel,gas,midsize,DCT
3517,1599.0,2018,audi a8,,5.61,333.0,76.7,53406.0,5.0,4.0,122.9,57.9,21.7,207.4,121.9,22.0,all wheel,gas,midsize,AT
3518,88622.0,2018,gmc acadia,3956.0,5.81,310.0,75.4,38357.142857142855,6.428571428571429,4.0,112.5,66.0,20.285714285714285,193.6,143.79999999999998,21.857142857142858,front wheel,gas,suv,AT
3519,29090.0,2018,hyundai accent,2590.5,7.94,130.0,68.1,16795.0,5.0,4.0,101.6,57.1,11.9,172.6,181.0,32.0,front wheel,gas,compact,DCT
3520,291071.0,2018,honda accord,,7.62,212.0,73.3,15804.0,5.0,4.0,111.4,57.1,12.8,192.2,106.0,30.0,front wheel,gas,large,MT
3521,209146.0,2018,nissan altima,3283.8,8.3,179.0,72.0,27246.0,5.0,4.0,109.3,57.86,18.0,191.9,102.0,31.0,front wheel,gas,midsize,MT
3522,1525.0,2018,mercedes benz amg gt,3672.6666666666665,3.61,469.0,76.3,138033.33333333334,2.0,2.0,103.5,50.31666666666667,19.8,179.0,,17.5,rear wheel,gas,two seater,AT
3523,32650.0,2018,nissan armada,5355.0,7.63,390.0,,53493.333333333336,8.0,4.0,121.1,75.8,26.0,,188.40000000000003,15.5,rear wheel,gas,suv,MT
3524,36211.0,2018,subaru ascent,,,,,,,,,,,,,,,,,
3525,59677.0,2018,volkswagen atlas,,6.98,276.0,78.3,37128.0,7.0,4.0,117.29999999999995,70.0,18.6,198.3,,20.0,front wheel,gas,small suv,DCT
3526,10860.0,2018,cadillac ats,3473.25,5.52,272.0,71.1,41855.625,5.0,4.0,109.29999999999995,55.899999999999984,16.0,182.8,182.0,25.0,rear wheel,gas,compact,AT
3527,33580.0,2018,toyota avalon,3575.625,6.68,200.0,72.2,37987.5,5.0,4.0,111.0,57.5,17.0,195.3,104.0,24.0,front wheel,gas,midsize,AT
3528,629.0,2018,hyundai azera,,6.73,293.0,73.2,31833.0,5.0,4.0,112.0,57.9,18.5,193.7,107.0,22.0,front wheel,gas,large,AT
3529,135.0,2018,mercedes benz b class,,9.93,177.0,71.3,39900.0,5.0,4.0,106.2,62.5,,171.5,,84.0,front wheel,electric,,
3530,14411.0,2018,volkswagen beetle,3037.25,8.26,174.0,71.9,23537.5,4.0,2.0,100.1,58.725,14.5,168.8,85.0,29.0,front wheel,gas,compact,DCT
3532,18020.0,2018,chevrolet bolt,,,,,,,,,,,,,,,,,
3533,3834.0,2018,subaru brz,2806.25,6.57,200.0,69.9,29270.0,4.0,2.0,101.2,50.6,13.2,166.7,77.0,24.0,rear wheel,gas,minicompact,MT
3534,54829.0,2018,mercedes benz c class,3986.9166666666665,6.56,241.0,72.1,58193.75,4.375,2.75,111.77499999999998,55.72499999999999,17.137500000000003,184.5,88.2,22.875,rear wheel,gas,compact,DCT
3535,49642.0,2018,toyota c hr,3300.0,,144.0,70.7,23425.0,5.0,4.0,103.9,61.6,13.2,171.2,84.0,29.0,front wheel,gas,small suv,AT
3536,6683.0,2018,ford c max,,,188.0,72.0,,5.0,4.0,104.3,63.9,13.5,173.6,99.7,40.0,front wheel,gas,,
3537,4507.0,2018,kia cadenza,3724.3333333333335,6.65,290.0,73.6,38756.66666666666,5.0,4.0,112.40000000000002,57.9,18.5,195.7,108.0,23.0,front wheel,gas,large,AT
3538,50963.0,2018,chevrolet camaro,3700.5,4.01,455.0,74.7,40776.25,4.0,2.0,110.70000000000002,52.9375,19.0,188.3,77.0,23.0,rear wheel,gas,compact,MT
3539,343439.0,2018,toyota camry,3433.6,6.65,208.0,72.4,29054.5,5.0,4.0,111.20000000000002,56.89999999999999,14.95,192.1,100.0,34.0,front wheel,gas,midsize,AT
3540,33493.0,2018,gmc canyon,,,308.0,,34540.0,4.64,3.44,132.69200000000004,70.52399999999997,21.0,207.1,,20.0,four wheel,gas,,AT
3541,4628.0,2018,buick cascada,3979.0,9.15,200.0,72.4,35401.666666666664,4.0,2.0,106.09999999999998,56.79999999999999,14.300000000000002,184.9,82.0,24.0,front wheel,gas,compact,DCT
3542,11106.0,2018,porsche cayenne,4629.6,4.68,300.0,78.7,93212.5,5.0,4.0,114.0,67.25,25.075,191.1,,20.0,all wheel,electric,suv,DCT
3543,455.0,2018,volkswagen cc,,7.06,200.0,73.0,26462.0,5.0,4.0,106.7,55.8,18.5,188.9,109.3,26.5,front wheel,gas,compact,AT
3544,66716.0,2018,dodge challenger,4199.1875,5.11,375.0,75.7,41932.5,4.75,2.0,116.20000000000005,57.16875,18.5,197.9,94.0,23.0,rear wheel,gas,midsize,MT
3545,80226.0,2018,dodge charger,4266.777777777777,5.62,370.0,75.0,40100.55555555556,5.0,4.0,120.24444444444444,58.2,18.5,198.4,105.0,23.0,rear wheel,gas,large,AT
3546,239437.0,2018,jeep cherokee,3832.818181818182,8.58,184.0,,28926.36363636364,5.0,4.0,106.36363636363636,66.21818181818183,15.8,182.0,104.85454545454546,23.818181818181817,four wheel,gas,small suv,AT
3547,325760.0,2018,honda civic,2846.75,7.69,158.0,70.8,22633.33333333333,5.0,4.0,106.29999999999995,55.70000000000001,12.400000000000004,182.3,95.7,34.916666666666664,front wheel,gas,compact,MT
3548,26269.0,2018,mercedes benz cla class,3373.0,6.74,208.0,70.0,39266.66666666666,5.0,4.0,106.3,56.3,14.800000000000002,182.3,101.0,27.33333333333333,all wheel,gas,subcompact,DCT
3549,20174.0,2018,honda clarity fcv,,,,,,,,,,,,,,,,,
3550,134842.0,2018,chevrolet colorado,,,200.0,,31385.714285714286,4.523809523809524,3.238095238095238,131.80476190476193,70.67142857142856,21.0,207.1,,20.23809523809524,four wheel,gas,,AT
3551,171167.0,2018,jeep compass,3311.625,7.67,180.0,,25217.222222222223,5.0,4.0,103.79999999999998,64.75555555555555,13.5,173.0,99.6,25.11111111111111,four wheel,gas,small suv,MT
3552,8758.0,2018,lincoln continental,4372.25,,,,54368.75,5.0,4.0,117.9,58.5,19.0,,106.4,20.0,front wheel,gas,large,AT
3553,26119.0,2018,mini cooper,2736.6666666666665,6.31,228.0,68.0,25133.33333333333,4.0,2.0,98.2,55.70000000000001,11.266666666666666,152.5,77.0,28.33333333333333,front wheel,gas,minicompact,MT
3554,303732.0,2018,toyota corolla,2863.75,8.94,132.0,69.9,20453.75,5.0,4.0,106.29999999999998,57.3,13.2,183.1,98.0,32.0,front wheel,gas,compact,MT
3555,18789.0,2018,chevrolet corvette,3417.625,3.82,460.0,77.4,67245.0,2.0,2.0,106.7,,18.5,177.9,,16.0,rear wheel,gas,two seater,MT
3556,17565.0,2018,mini countryman,,10.0,134.0,71.7,26600.0,,,105.1,61.3,16.1,169.8,114.5,29.0,front wheel,gas,,
3557,379021.0,2018,honda cr v,3420.6,7.79,190.0,73.0,29530.0,5.0,4.0,104.70000000000002,66.30000000000001,14.0,180.6,103.23999999999998,29.1,front wheel,gas,small suv,AT
3559,144384.0,2018,subaru crosstrek,3165.6,8.37,152.0,,23415.0,5.0,4.0,104.9,63.6,16.6,,100.9,27.4,all wheel,gas,small suv,CVT
3560,142618.0,2018,chevrolet cruze,3170.0,9.03,153.0,70.5,20880.0,5.0,4.0,106.3,57.5,13.7,183.7,94.0,33.0,front wheel,gas,midsize,MT
3561,9669.0,2018,cadillac ct6,4024.857142857143,6.42,265.0,74.0,65037.857142857145,5.0,4.0,122.4,58.0,18.942857142857143,204.1,110.0,25.0,all wheel,gas,large,AT
3562,11220.0,2018,cadillac cts,3864.75,6.38,268.0,72.2,56907.5,5.0,4.0,114.6,57.2,19.0,195.5,97.0,25.0,rear wheel,gas,midsize,AT
3563,16899.0,2018,mazda cx 3,2880.5,7.64,146.0,,23115.0,5.0,4.0,101.2,60.79999999999999,12.3,,87.16666666666667,30.0,front wheel,gas,small suv,MT
3564,150622.0,2018,mazda cx 5,3591.0,7.45,187.0,,27320.0,5.0,4.0,106.3,65.3,15.05,,103.6,27.0,front wheel,gas,small suv,MT
3565,28257.0,2018,mazda cx 9,4277.428571428572,7.35,227.0,,37833.57142857143,7.0,4.0,115.29999999999998,69.0,19.285714285714285,,135.1,23.428571428571427,all wheel,gas,small suv,MT
3566,389.0,2018,dodge dart,,7.64,184.0,72.0,17329.0,5.0,4.0,106.4,,15.8,183.9,97.0,27.0,front wheel,gas,midsize,AT
3567,9842.0,2018,land rover discovery lr4,,,,,,,,,,,,,,,,,
3568,12035.0,2018,land rover discovery sport,,,286.0,74.6,45855.0,5.0,4.0,107.9,67.9,18.5,180.7,,22.0,four wheel,gas,small suv,AT
3569,65947.0,2018,dodge durango,4995.0,7.18,293.0,75.8,42549.545454545456,6.363636363636363,4.0,119.79999999999995,71.17272727272726,24.6,201.2,133.9,19.727272727272727,all wheel,gas,suv,AT
3570,46424.0,2018,mercedes benz e cls class,,,,,,,,,,,,,,,,,
3571,5985.0,2018,jaguar e pace,4095.0,7.01,246.0,74.7,46907.142857142855,5.0,4.0,105.6,64.89999999999999,18.1,,,24.0,all wheel,gas,small suv,AT
3572,47936.0,2018,ford e,,,,,,,,,,,,,,,,,
3573,9485.0,2018,mitsubishi eclipse cross,3454.4,,152.0,71.1,25275.0,5.0,4.0,105.1,66.46000000000001,15.96,173.4,94.6,25.6,four wheel,gas,small suv,CVT
3574,54348.0,2018,ford ecosport,3222.428571428572,9.55,123.0,69.5,24167.85714285714,5.0,4.0,99.20000000000002,64.97142857142858,13.599999999999998,161.3,91.1,26.285714285714285,four wheel,gas,small suv,AT
3575,134122.0,2018,ford edge,4066.714285714286,6.24,245.0,75.9,34505.0,5.0,4.0,112.20000000000002,68.60000000000001,18.0,188.1,113.9,23.0,all wheel,gas,small suv,AT
3576,200415.0,2018,hyundai elantra,2886.75,8.89,147.0,70.9,20437.5,5.0,4.0,105.79999999999995,56.8,14.0,179.9,96.0,32.0,front wheel,gas,midsize,DCT
3577,49648.0,2018,buick enclave,4493.142857142857,6.59,310.0,78.8,48342.142857142855,7.0,4.0,120.9,69.60000000000001,20.285714285714285,204.3,151.1,20.571428571428573,front wheel,gas,suv,AT
3578,93071.0,2018,buick encore,3292.0,10.36,138.0,69.85,27608.18181818182,5.0,4.0,100.6,65.26,14.0,168.41,,30.0,front wheel,gas,suv,DCT
3579,30153.0,2018,buick envision,3898.428571428572,8.12,197.0,72.4,38879.28571428572,5.0,4.0,108.29999999999998,66.8,17.3,183.7,100.6,23.857142857142858,all wheel,gas,suv,DCT
3580,332621.0,2018,chevrolet equinox,3382.5714285714284,,,,28154.285714285717,5.0,4.0,107.29999999999998,65.39999999999999,15.2,,90.0,27.142857142857142,front wheel,gas,suv,DCT
3581,48482.0,2018,lexus es,3626.5,8.6,200.0,71.7,40385.0,5.0,4.0,111.0,57.1,17.2,193.3,100.1,32.0,front wheel,electric,midsize,DCT
3582,36032.0,2018,cadillac escalade,,6.29,420.0,80.5,84870.0,7.0,4.0,116.0,74.39999999999999,26.0,202.5,,17.0,rear wheel,gas,,DCT
3583,272228.0,2018,ford escape,3626.857142857143,7.28,179.0,72.4,28552.85714285714,5.0,4.0,105.9,66.3,15.7,178.1,98.1,24.428571428571427,front wheel,gas,small suv,AT
3584,54661.0,2018,ford expedition,,7.81,375.0,79.9,64045.0,8.0,4.0,122.5,76.5,23.3,210.0,,19.5,rear wheel,gas,,AT
3585,261571.0,2018,ford explorer,4627.25,6.03,290.0,78.9,40393.75,7.0,4.0,112.79999999999998,70.0,18.6,198.3,151.70000000000002,19.375,four wheel,gas,suv,AT
3586,66963.0,2018,chevrolet express,,8.93,285.0,79.2,,,,135.0,84.6,31.0,224.0,,13.5,rear wheel,flex fuel,,
3587,12997.0,2018,jaguar f pace,3957.8125,8.66,180.0,76.2,52840.0,5.0,4.0,113.09999999999997,65.0,16.468749999999996,186.3,,20.0,all wheel,gas,small suv,DCT
3588,909330.0,2018,ford f,,6.98,395.0,50.6,43089.545454545456,5.181818181818182,3.636363636363636,147.45454545454547,76.43636363636364,24.863636363636363,,,20.045454545454547,four wheel,gas,,DCT
3589,2268.0,2018,jaguar f type,3602.125,5.61,296.0,75.7,85966.66666666667,2.0,2.0,103.2,51.55000000000001,18.5,176.5,72.0,21.90909090909091,rear wheel,gas,two seater,AT
3590,51730.0,2018,ford fiesta,2580.714285714286,9.03,120.0,67.8,17122.14285714286,5.0,4.0,98.0,57.92857142857143,12.400000000000002,173.6,85.10000000000001,30.142857142857142,front wheel,gas,subcompact,MT
3591,35030.0,2018,honda fit,2595.6,8.34,128.0,67.0,18543.0,5.0,4.0,99.6,60.0,10.599999999999998,161.4,96.0,36.0,front wheel,gas,small station wagon,MT
3592,20308.0,2018,ford flex,4569.833333333333,6.04,290.0,75.9,36743.333333333336,7.0,4.0,117.9,68.0,18.6,201.8,155.79999999999998,18.33333333333333,front wheel,gas,suv,AT
3593,114045.0,2018,ford focus,3133.6,9.59,143.0,71.8,24582.5,5.0,4.0,104.29,57.85,12.56666666666667,172.9,90.70000000000002,28.0,front wheel,gas,compact,AT
3594,171613.0,2018,subaru forester,3466.2,6.7,250.0,,28243.5,5.0,4.0,103.9,67.84,15.900000000000002,,106.29999999999998,26.6,all wheel,gas,small suv,MT
3595,101890.0,2018,kia forte,2875.4,6.74,147.0,70.1,18950.0,5.0,4.0,106.3,56.3,13.2,179.5,96.0,32.0,front wheel,gas,midsize,AT
3596,1276.0,2018,smart fortwo,1984.0,11.38,80.0,74.5,16690.0,2.0,2.0,73.7,61.2,7.7,,,35.0,rear wheel,gas,two seater,MT
3597,79646.0,2018,nissan frontier,,7.09,261.0,,28587.727272727272,4.636363636363637,4.0,127.80909090909095,69.77272727272725,21.10000000000001,205.5,,18.045454545454547,rear wheel,gas,,AT
3598,173600.0,2018,ford fusion,3579.75,9.05,175.0,72.9,30724.375,5.0,4.0,112.20000000000002,58.10000000000001,17.0,191.7,102.79999999999998,23.625,front wheel,gas,midsize,AT
3599,3593.0,2018,mercedes benz g class,5671.5,6.43,382.0,71.8,179100.0,5.0,4.0,112.2,79.375,25.4,187.6,124.0,12.25,all wheel,gas,suv,DCT
3600,358.0,2018,genesis g70,,,,,,,,,,,,,,,,,
3601,7446.0,2018,genesis g80,4502.5,5.82,365.0,74.4,52583.333333333336,5.0,4.0,118.5,58.3,20.3,196.5,107.7,19.83333333333333,rear wheel,gas,large,DCT
3602,2136.0,2018,genesis g90,4767.5,5.93,365.0,75.4,71350.0,5.0,4.0,124.4,58.9,21.9,204.9,113.2,19.25,rear wheel,gas,large,DCT
3603,11519.0,2018,alfa romeo giulia,3576.5,5.88,280.0,73.7,40395.0,5.0,4.0,111.0,56.86,15.3,182.5,100.0,27.0,rear wheel,gas,midsize,AT
3604,21973.0,2018,mercedes benz gl gls class,,,,,,,,,,,,,,,,,
3605,24136.0,2018,mercedes benz gla class,3393.6666666666665,6.78,208.0,71.0,39800.0,5.0,4.0,106.3,59.333333333333336,14.800000000000002,173.9,133.0,26.0,all wheel,gas,small station wagon,DCT
3606,69729.0,2018,mercedes benz glc glk class,,,,,,,,,,,,,,,,,
3607,46010.0,2018,mercedes benz gle class,5041.6,6.98,302.0,78.9,79495.0,5.0,4.0,114.79999999999998,69.45,24.1625,189.1,,17.875,all wheel,gas,suv,AT
3608,42271.0,2018,volkswagen golf,3117.692307692308,6.25,220.0,70.8,27836.153846153848,5.0,4.0,103.56923076923076,58.06153846153845,13.4,168.0,93.0,28.0,front wheel,gas,compact,MT
3609,151927.0,2018,dodge grand caravan,4375.0,7.51,283.0,78.7,28083.33333333333,7.0,4.0,121.2,67.9,20.0,202.8,,20.0,front wheel,gas,minivan,AT
3610,224908.0,2018,jeep grand cherokee,4764.6,6.98,293.0,76.5,43655.25,5.0,4.0,114.8,69.14499999999997,24.60000000000001,189.8,105.40000000000003,20.235294117647054,four wheel,gas,suv,AT
3611,6604.0,2018,lexus gs,3883.5,5.78,311.0,72.4,54706.25,5.0,4.0,112.20000000000002,57.45,17.400000000000002,192.1,99.0,25.125,rear wheel,gas,midsize,AT
3612,126.0,2018,ford gt,3350.0,,550.0,76.9,149995.0,2.0,2.0,106.7,,17.5,182.8,,14.0,rear wheel,gas,two seater,AT
3613,538.0,2018,nissan gt r,3922.0,3.08,600.0,74.6,128615.0,4.0,2.0,109.4,53.9,19.5,184.6,79.0,18.0,all wheel,gas,subcompact,DCT
3614,26724.0,2018,lexus gx,5305.0,6.5,301.0,74.2,55946.66666666666,7.0,4.0,109.8,74.06666666666666,23.0,192.1,103.9,16.0,four wheel,gas,suv,AT
3615,244511.0,2018,toyota highlander,4523.470588235294,9.57,306.0,75.8,40275.882352941175,7.411764705882353,4.0,109.79999999999995,68.10000000000001,18.72941176470588,192.5,,22.0,all wheel,gas,small suv,DCT
3616,85494.0,2018,honda hr v,2981.5,,141.0,69.8,22731.25,5.0,4.0,102.79999999999998,63.2,13.2,169.1,97.6,29.5,front wheel,gas,small suv,MT
3617,393.0,2018,jaguar i pace,,,,,,,,,,,,,,,,,
3618,6120.0,2018,bmw i3,3119.5,8.18,170.0,69.9,47975.0,4.0,4.0,101.2,62.75,2.3,158.3,,109.0,rear wheel,electric,subcompact,AT
3619,772.0,2018,bmw i8,3455.0,4.72,357.0,76.5,140700.0,4.0,2.0,110.2,50.8,11.1,184.9,81.0,28.0,all wheel,electric,subcompact,AT
3620,11273.0,2018,acura ilx,3112.8571428571427,6.63,201.0,70.6,30971.42857142857,5.0,4.0,105.1,55.60000000000001,13.2,181.9,89.0,29.0,front wheel,gas,compact,DCT
3621,56557.0,2018,chevrolet impala,3730.0,6.21,197.0,73.0,31645.0,5.0,4.0,111.7,58.9,18.5,201.3,105.0,25.0,front wheel,gas,large,AT
3622,76400.0,2018,subaru impreza,3054.0,8.37,152.0,70.0,21031.36363636364,5.0,4.0,104.1,57.7,14.5,182.1,97.28181818181817,30.181818181818183,all wheel,gas,small station wagon,DCT
3623,28730.0,2018,subaru impreza wrx,,5.23,268.0,70.7,12639.0,,,104.3,58.1,15.9,180.9,108.6,24.0,all wheel,gas,,
3624,12513.0,2018,honda insight,2758.0,11.89,98.0,66.7,21207.5,5.0,4.0,100.4,56.2,10.6,172.3,85.0,42.0,front wheel,electric,compact,MT
3625,15076.0,2018,hyundai ioniq,,8.54,139.0,71.7,,5.0,4.0,106.3,56.9,11.9,176.0,96.0,55.0,front wheel,gas,large,AT
3626,22927.0,2018,lexus is,3662.5,5.55,311.0,71.3,41173.75,5.0,4.0,110.20000000000002,56.3,17.400000000000002,184.3,90.20000000000002,23.25,rear wheel,gas,compact,AT
3627,90794.0,2018,volkswagen jetta,3018.555555555556,9.21,150.0,70.0,22500.555555555555,5.0,4.0,104.4,57.12222222222223,14.5,183.4,94.0,32.0,front wheel,gas,compact,DCT
3628,94096.0,2018,dodge journey,4131.7,10.07,283.0,,29132.5,7.0,4.0,113.79999999999998,66.60000000000001,20.8,192.4,,21.0,front wheel,gas,small suv,AT
3629,731.0,2018,nissan juke,,,188.0,69.7,22056.0,5.0,4.0,99.6,,11.8,,87.0,28.0,all wheel,gas,small station wagon,AT
3630,354.0,2018,kia k900,4484.0,6.52,311.0,74.8,57566.66666666666,5.0,4.0,119.90000000000002,58.5,19.8,200.6,110.0,18.0,rear wheel,gas,large,AT
3631,23312.0,2018,nissan kicks,2655.0,,125.0,69.3,19623.33333333333,5.0,4.0,103.09999999999998,62.4,10.800000000000002,169.1,94.0,33.0,front wheel,gas,small suv,AT
3632,47090.0,2018,hyundai kona,3092.785714285714,6.77,175.0,70.9,24385.714285714286,5.0,4.0,102.4,61.0,13.199999999999998,164.0,94.1,28.5,front wheel,gas,small suv,DCT
3633,15527.0,2018,buick lacrosse,3665.0,5.68,310.0,73.5,39344.375,5.0,4.0,114.4,57.5,15.85,197.5,102.0,24.0,front wheel,gas,midsize,AT
3634,3235.0,2018,toyota land cruiser,5730.0,6.57,381.0,78.0,84565.0,8.0,4.0,112.2,74.0,24.6,194.9,,15.0,four wheel,gas,suv,AT
3635,1979.0,2018,lexus lc,4357.5,4.38,471.0,75.6,94255.0,4.0,2.0,113.0,53.0,21.95,187.4,85.9,24.5,rear wheel,gas,subcompact,MT
3636,14715.0,2018,nissan leaf,3469.6666666666665,10.32,147.0,70.5,32893.333333333336,5.0,4.0,106.3,61.53333333333333,,176.4,92.0,112.0,front wheel,electric,midsize,AT
3637,40109.0,2018,subaru legacy,3574.4,8.25,175.0,72.4,26775.0,5.0,4.0,108.3,59.0,18.5,188.8,102.38,27.8,all wheel,gas,midsize,DCT
3638,9301.0,2018,lexus ls,4850.166666666667,5.47,416.0,74.8,80113.33333333333,5.0,4.0,123.0,57.7,21.866666666666664,206.1,99.4,23.666666666666668,rear wheel,gas,large,AT
3639,4753.0,2018,lexus lx,5995.0,6.77,383.0,78.0,88130.0,6.5,4.0,112.2,73.4,24.6,199.4,158.9,15.0,four wheel,gas,suv,AT
3640,22954.0,2018,porsche macan,4097.0,6.72,252.0,76.1,66350.0,5.0,4.0,110.5,63.5,19.8,184.3,,22.0,all wheel,gas,small suv,AT
3641,144542.0,2018,chevrolet malibu,3205.4,8.25,124.0,73.0,25832.0,5.0,4.0,111.4,57.6,15.24,193.8,100.0,30.0,front wheel,gas,midsize,AT
3642,42337.0,2018,nissan maxima,3541.8,6.36,300.0,73.2,37290.0,5.0,4.0,109.3,56.5,18.0,192.8,98.0,25.0,front wheel,gas,midsize,MT
3643,51512.0,2018,acura mdx,4205.583333333333,6.49,290.0,77.7,52470.833333333336,6.75,4.0,111.0,67.39999999999999,19.48333333333333,196.2,132.48333333333335,22.75,all wheel,gas,small suv,DCT
3644,7800.0,2018,mercedes benz metris,,,208.0,,28798.33333333333,2.0,3.0,129.0,75.2,18.5,,,22.0,rear wheel,gas,,DCT
3645,24316.0,2018,mitsubishi mirage,2078.5,10.72,78.0,65.6,15170.0,5.0,4.0,96.5,59.4,9.2,149.4,172.0,36.0,front wheel,gas,subcompact,MT
3646,1689.0,2018,toyota mirai,4075.0,10.02,151.0,71.5,58365.0,4.0,4.0,109.4,60.5,32.3,192.5,,66.0,front wheel,electric,midsize,AT
3647,26241.0,2018,lincoln mkc,3910.0,,,,40060.625,5.0,4.0,105.9,65.2,15.7,,97.9,22.0,front wheel,gas,small suv,AT
3648,2324.0,2018,lincoln mkt,4793.5,,,,46277.5,7.0,4.0,117.9,67.4,18.6,,142.3,18.0,front wheel,gas,suv,AT
3649,28573.0,2018,lincoln mkx nautilus,,,,,,,,,,,,,,,,,
3650,19852.0,2018,lincoln mkz,3836.6666666666665,,,,40910.0,5.0,4.0,112.20000000000005,58.13333333333335,16.0,,96.46666666666664,29.0,front wheel,gas,midsize,AT
3651,140317.0,2018,tesla model 3,3955.0,5.71,271.0,72.8,53000.0,5.0,4.0,113.2,56.7,,184.8,97.0,130.0,rear wheel,electric,large,AT
3652,29950.0,2018,tesla model s,4774.666666666667,,,77.3,103000.0,5.0,4.0,116.5,56.5,,196.0,94.0,102.0,all wheel,electric,large,AT
3653,27250.0,2018,tesla model x,,,,78.7,107666.66666666669,5.0,4.0,116.7,66.0,,198.3,,87.0,all wheel,electric,,AT
3654,83547.0,2018,nissan murano,3885.5,6.68,260.0,,37407.5,5.0,4.0,111.20000000000002,66.60000000000001,19.0,,106.775,24.0,front wheel,gas,midsize station wagon,
3655,75842.0,2018,ford mustang,3667.222222222222,3.66,526.0,75.9,39411.11111111111,4.0,2.0,107.1,54.52222222222221,15.77777777777778,188.9,83.0,25.0,rear wheel,gas,subcompact,MT
3656,8971.0,2018,mazda mx 5 miata,2356.5,6.49,155.0,68.3,28719.166666666668,2.0,2.0,90.9,,11.9,154.1,,29.0,rear wheel,gas,two seater,MT
3657,17839.0,2018,lincoln navigator,5922.5,,,,79906.66666666667,7.0,4.0,122.5,76.33333333333333,23.6,208.4,159.4,18.33333333333333,four wheel,gas,suv,AT
3659,28232.0,2018,kia niro,3197.75,9.37,139.0,71.1,26285.0,5.0,4.0,106.3,60.4,11.9,171.5,101.0,49.0,front wheel,electric,small suv,DCT
3660,170.0,2018,acura nsx,3803.0,3.12,573.0,87.3,156000.0,2.0,2.0,103.5,,15.6,176.0,,21.0,all wheel,electric,two seater,DCT
3661,16902.0,2018,nissan nv,,,261.0,54.3,33728.57142857143,3.4285714285714284,3.0,146.09999999999997,92.04761904761908,28.0,,,,rear wheel,gas,,AT
3662,18628.0,2018,nissan nv200,3627.0,,131.0,,22400.0,2.0,4.0,115.2,73.7,14.5,,102.4,25.0,front wheel,gas,minivan,
3663,62079.0,2018,lexus nx,4032.0,7.28,235.0,73.6,37971.0,5.0,4.0,104.7,64.8,15.68,182.3,71.6,25.8,all wheel,gas,small suv,DCT
3664,106327.0,2018,honda odyssey,4488.166666666667,7.92,280.0,78.5,38708.333333333336,7.833333333333333,4.0,118.1,69.38333333333333,19.5,203.2,,22.0,front wheel,gas,minivan,AT
3665,101603.0,2018,kia optima,3332.2,8.53,178.0,73.2,25380.0,5.0,4.0,110.4,57.7,18.5,191.1,105.0,25.0,front wheel,gas,midsize,AT
3666,178854.0,2018,subaru outback,3749.6666666666665,8.5,175.0,,32860.0,5.0,4.0,108.1,66.10000000000001,18.5,,105.7,26.0,all wheel,gas,small suv,DCT
